title,subtitle,pdf,txt,more,fileName,year
DCPD-201600057  - Remarks Following a Meeting With President Sergio Mattarella of Italy,"Meetings With Foreign Leaders and International Officials. Monday, February 8, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600057/pdf/DCPD-201600057.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600057/html/DCPD-201600057.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600057&fromBrowse=true,DCPD-201600057,2016
DCPD-201600058  - Remarks Announcing New Cybersecurity Policy Initiatives,"Addresses and Remarks. Tuesday, February 9, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600058/pdf/DCPD-201600058.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600058/html/DCPD-201600058.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600058&fromBrowse=true,DCPD-201600058,2016
DCPD-201600059  - Executive Order 13718-Commission on Enhancing National Cybersecurity,"Executive Orders. Tuesday, February 9, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600059/pdf/DCPD-201600059.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600059/html/DCPD-201600059.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600059&fromBrowse=true,DCPD-201600059,2016
DCPD-201600060  - Executive Order 13719-Establishment of the Federal Privacy Council,"Executive Orders. Tuesday, February 9, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600060/pdf/DCPD-201600060.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600060/html/DCPD-201600060.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600060&fromBrowse=true,DCPD-201600060,2016
DCPD-201600061  - Sequestration Order for Fiscal Year 2017 Pursuant to Section 251A of the Balanced Budget and...,"Orders. Tuesday, February 9, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600061/pdf/DCPD-201600061.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600061/html/DCPD-201600061.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600061&fromBrowse=true,DCPD-201600061,2016
"DCPD-201600062  - Remarks to the Illinois General Assembly in Springfield, Illinois","Addresses and Remarks. Wednesday, February 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600062/pdf/DCPD-201600062.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600062/html/DCPD-201600062.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600062&fromBrowse=true,DCPD-201600062,2016
DCPD-201600063  - Statement on the Observance of Ash Wednesday,"Statements by the President. Wednesday, February 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600063/pdf/DCPD-201600063.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600063/html/DCPD-201600063.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600063&fromBrowse=true,DCPD-201600063,2016
DCPD-201600064  - Message to the Senate Transmitting the Marrakesh Treaty To Facilitate Access to Published Works...,"Communications to Congress. Wednesday, February 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600064/pdf/DCPD-201600064.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600064/html/DCPD-201600064.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600064&fromBrowse=true,DCPD-201600064,2016
DCPD-201600065  - Message to the Senate Transmitting the United Nations Convention on Independent Guarantees and...,"Communications to Congress. Wednesday, February 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600065/pdf/DCPD-201600065.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600065/html/DCPD-201600065.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600065&fromBrowse=true,DCPD-201600065,2016
DCPD-201600066  - Message to the Senate Transmitting the Dominican Republic-United States Extradition Treaty,"Communications to Congress. Wednesday, February 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600066/pdf/DCPD-201600066.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600066/html/DCPD-201600066.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600066&fromBrowse=true,DCPD-201600066,2016
DCPD-201600067  - Message to the Senate Transmitting the United Nations Convention on the Assignment of Receivables...,"Communications to Congress. Wednesday, February 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600067/pdf/DCPD-201600067.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600067/html/DCPD-201600067.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600067&fromBrowse=true,DCPD-201600067,2016
DCPD-201600068  - Message to the Senate Transmitting the Beijing Treaty on Audiovisual Performances,"Communications to Congress. Wednesday, February 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600068/pdf/DCPD-201600068.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600068/html/DCPD-201600068.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600068&fromBrowse=true,DCPD-201600068,2016
DCPD-201600069  - Message to the Senate Transmitting the United Nations Convention on the Use of Electronic...,"Communications to Congress. Wednesday, February 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600069/pdf/DCPD-201600069.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600069/html/DCPD-201600069.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600069&fromBrowse=true,DCPD-201600069,2016
"DCPD-201600070  - Remarks at a Democratic Hope Fund Reception in Los Angeles, California","Addresses and Remarks. Thursday, February 11, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600070/pdf/DCPD-201600070.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600070/html/DCPD-201600070.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600070&fromBrowse=true,DCPD-201600070,2016
"DCPD-201600071  - Remarks at a Democratic Hope Fund Dinner in Los Angeles, California","Addresses and Remarks. Thursday, February 11, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600071/pdf/DCPD-201600071.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600071/html/DCPD-201600071.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600071&fromBrowse=true,DCPD-201600071,2016
"DCPD-201600072  - Remarks at a Democratic National Committee Reception in Atherton, California","Addresses and Remarks. Thursday, February 11, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600072/pdf/DCPD-201600072.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600072/html/DCPD-201600072.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600072&fromBrowse=true,DCPD-201600072,2016
DCPD-201600073  - Proclamation 9394-Establishment of the Castle Mountains National Monument,"Proclamations. Friday, February 12, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600073/pdf/DCPD-201600073.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600073/html/DCPD-201600073.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600073&fromBrowse=true,DCPD-201600073,2016
DCPD-201600074  - Proclamation 9395-Establishment of the Mojave Trails National Monument,"Proclamations. Friday, February 12, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600074/pdf/DCPD-201600074.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600074/html/DCPD-201600074.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600074&fromBrowse=true,DCPD-201600074,2016
DCPD-201600075  - Proclamation 9396-Establishment of the Sand to Snow National Monument,"Proclamations. Friday, February 12, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600075/pdf/DCPD-201600075.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600075/html/DCPD-201600075.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600075&fromBrowse=true,DCPD-201600075,2016
DCPD-201600076  - The President's Weekly Address,"Addresses and Remarks. Saturday, February 13, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600076/pdf/DCPD-201600076.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600076/html/DCPD-201600076.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600076&fromBrowse=true,DCPD-201600076,2016
DCPD-201600077  - Remarks on the Death of Supreme Court Associate Justice Antonin G. Scalia in Rancho Mirage...,"Addresses and Remarks. Saturday, February 13, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600077/pdf/DCPD-201600077.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600077/html/DCPD-201600077.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600077&fromBrowse=true,DCPD-201600077,2016
DCPD-201600078  - Proclamation 9397-Death of Antonin Scalia,"Proclamations. Saturday, February 13, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600078/pdf/DCPD-201600078.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600078/html/DCPD-201600078.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600078&fromBrowse=true,DCPD-201600078,2016
"DCPD-201600079  - Remarks in Springfield, Illinois","Addresses and Remarks. Wednesday, February 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600079/pdf/DCPD-201600079.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600079/html/DCPD-201600079.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600079&fromBrowse=true,DCPD-201600079,2016
DCPD-201600080  - Remarks at the Opening Session of the United States-Association of Southeast Asian Nations Summit...,"Addresses and Remarks. Monday, February 15, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600080/pdf/DCPD-201600080.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600080/html/DCPD-201600080.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600080&fromBrowse=true,DCPD-201600080,2016
"DCPD-201600081  - The President's News Conference in Rancho Mirage, California","Interviews With the News Media. Tuesday, February 16, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600081/pdf/DCPD-201600081.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600081/html/DCPD-201600081.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600081&fromBrowse=true,DCPD-201600081,2016
DCPD-201600082  - Joint Statement of the United States-Association of Southeast Asian Nations Special Leaders...,"Joint Statements. Tuesday, February 16, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600082/pdf/DCPD-201600082.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600082/html/DCPD-201600082.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600082&fromBrowse=true,DCPD-201600082,2016
DCPD-201600083  - Remarks on the Appointment of Thomas E. Donilon as Chair and Samuel J. Palmisano as Vice Chair of...,"Appointments and Nominations. Wednesday, February 17, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600083/pdf/DCPD-201600083.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600083/html/DCPD-201600083.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600083&fromBrowse=true,DCPD-201600083,2016
DCPD-201600084  - Remarks Honoring the 2015 Stanley Cup Champion Chicago Blackhawks,"Addresses and Remarks. Thursday, February 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600084/pdf/DCPD-201600084.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600084/html/DCPD-201600084.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600084&fromBrowse=true,DCPD-201600084,2016
DCPD-201600085  - Remarks Following a Meeting With African American Faith and Civil Rights Leaders,"Addresses and Remarks. Thursday, February 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600085/pdf/DCPD-201600085.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600085/html/DCPD-201600085.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600085&fromBrowse=true,DCPD-201600085,2016
DCPD-201600086  - Remarks at an African American History Month Reception,"Addresses and Remarks. Thursday, February 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600086/pdf/DCPD-201600086.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600086/html/DCPD-201600086.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600086&fromBrowse=true,DCPD-201600086,2016
DCPD-201600087  - Remarks at a Democratic Governors Association Meeting,"Addresses and Remarks. Friday, February 19, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600087/pdf/DCPD-201600087.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600087/html/DCPD-201600087.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600087&fromBrowse=true,DCPD-201600087,2016
DCPD-201600088  - The President's Weekly Address,"Addresses and Remarks. Saturday, February 20, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600088/pdf/DCPD-201600088.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600088/html/DCPD-201600088.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600088&fromBrowse=true,DCPD-201600088,2016
DCPD-201600089  - Remarks at the National Governors Association Dinner,"Addresses and Remarks. Sunday, February 21, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600089/pdf/DCPD-201600089.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600089/html/DCPD-201600089.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600089&fromBrowse=true,DCPD-201600089,2016
DCPD-201600090  - Remarks to the National Governors Association and a Question-and-Answer Session,"Addresses and Remarks. Monday, February 22, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600090/pdf/DCPD-201600090.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600090/html/DCPD-201600090.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600090&fromBrowse=true,DCPD-201600090,2016
DCPD-201600091  - Notice-Continuation of the National Emergency With Respect to Libya,"Notices. Monday, February 22, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600091/pdf/DCPD-201600091.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600091/html/DCPD-201600091.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600091&fromBrowse=true,DCPD-201600091,2016
DCPD-201600092  - Letter to Congressional Leaders on Continuation of the National Emergency With Respect to Libya,"Communications to Congress. Monday, February 22, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600092/pdf/DCPD-201600092.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600092/html/DCPD-201600092.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600092&fromBrowse=true,DCPD-201600092,2016
DCPD-201600093  - Letter to the Speaker of the House of Representatives Transmitting a Supplemental Budget Request...,"Communications to Congress. Monday, February 22, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600093/pdf/DCPD-201600093.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600093/html/DCPD-201600093.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600093&fromBrowse=true,DCPD-201600093,2016
"DCPD-201600094  - Remarks on Closing the Detention Facilities at the United States Naval Base in Guantanamo Bay, Cuba","Addresses and Remarks. Tuesday, February 23, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600094/pdf/DCPD-201600094.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600094/html/DCPD-201600094.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600094&fromBrowse=true,DCPD-201600094,2016
DCPD-201600095  - Remarks Following a Meeting With King Abdullah II of Jordan and an Exchange With Reporters,"Interviews With the News Media. Wednesday, February 24, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600095/pdf/DCPD-201600095.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600095/html/DCPD-201600095.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600095&fromBrowse=true,DCPD-201600095,2016
DCPD-201600096  - Remarks on Signing the Judicial Redress Act of 2015,"Bill Signings and Vetoes. Wednesday, February 24, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600096/pdf/DCPD-201600096.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600096/html/DCPD-201600096.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600096&fromBrowse=true,DCPD-201600096,2016
DCPD-201600097  - Remarks on Signing the Trade Facilitation and Trade Enforcement Act of 2015,"Bill Signings and Vetoes. Wednesday, February 24, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600097/pdf/DCPD-201600097.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600097/html/DCPD-201600097.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600097&fromBrowse=true,DCPD-201600097,2016
DCPD-201600098  - Statement on Signing the Trade Facilitation and Trade Enforcement Act of 2015,"Bill Signings and Vetoes. Wednesday, February 24, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600098/pdf/DCPD-201600098.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600098/html/DCPD-201600098.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600098&fromBrowse=true,DCPD-201600098,2016
DCPD-201600099  - Proclamation 9398-Modifying and Continuing the National Emergency With Respect to Cuba and...,"Proclamations. Wednesday, February 24, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600099/pdf/DCPD-201600099.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600099/html/DCPD-201600099.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600099&fromBrowse=true,DCPD-201600099,2016
DCPD-201600100  - Message to the Congress on Modifying and Continuing the National Emergency With Respect to Cuba...,"Communications to Congress. Wednesday, February 24, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600100/pdf/DCPD-201600100.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600100/html/DCPD-201600100.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600100&fromBrowse=true,DCPD-201600100,2016
"DCPD-201600101  - Remarks at PBS's ""A Tribute to Ray Charles: In Performance at the White House""","Addresses and Remarks. Wednesday, February 24, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600101/pdf/DCPD-201600101.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600101/html/DCPD-201600101.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600101&fromBrowse=true,DCPD-201600101,2016
DCPD-201600102  - Remarks During a Panel Discussion on Precision Medicine,"Addresses and Remarks. Thursday, February 25, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600102/pdf/DCPD-201600102.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600102/html/DCPD-201600102.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600102&fromBrowse=true,DCPD-201600102,2016
DCPD-201600103  - Remarks on United States Efforts To Combat the Islamic State of Iraq and the Levant (ISIL...,"Addresses and Remarks. Thursday, February 25, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600103/pdf/DCPD-201600103.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600103/html/DCPD-201600103.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600103&fromBrowse=true,DCPD-201600103,2016
DCPD-201600104  - Remarks on the Seventh Anniversary of the American Recovery and Reinvestment Act of 2009 in...,"Addresses and Remarks. Friday, February 26, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600104/pdf/DCPD-201600104.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600104/html/DCPD-201600104.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600104&fromBrowse=true,DCPD-201600104,2016
DCPD-201600105  - Executive Order 13720-Delegation of Certain Authorities and Assignment of Certain Functions under...,"Executive Orders. Friday, February 26, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600105/pdf/DCPD-201600105.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600105/html/DCPD-201600105.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600105&fromBrowse=true,DCPD-201600105,2016
DCPD-201600106  - The President's Weekly Address,"Addresses and Remarks. Saturday, February 27, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600106/pdf/DCPD-201600106.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600106/html/DCPD-201600106.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600106&fromBrowse=true,DCPD-201600106,2016
"DCPD-201600107  - Remarks on Presenting the Medal of Honor to Senior Chief Petty Officer Edward C. Byers, Jr.","Addresses and Remarks. Monday, February 29, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600107/pdf/DCPD-201600107.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600107/html/DCPD-201600107.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600107&fromBrowse=true,DCPD-201600107,2016
"DCPD-201600108  - Proclamation 9399-American Red Cross Month, 2016","Proclamations. Monday, February 29, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600108/pdf/DCPD-201600108.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600108/html/DCPD-201600108.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600108&fromBrowse=true,DCPD-201600108,2016
"DCPD-201600109  - Proclamation 9400-Irish-American Heritage Month, 2016","Proclamations. Monday, February 29, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600109/pdf/DCPD-201600109.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600109/html/DCPD-201600109.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600109&fromBrowse=true,DCPD-201600109,2016
"DCPD-201600110  - Proclamation 9401-National Colorectal Cancer Awareness Month, 2016","Proclamations. Monday, February 29, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600110/pdf/DCPD-201600110.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600110/html/DCPD-201600110.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600110&fromBrowse=true,DCPD-201600110,2016
"DCPD-201600111  - Proclamation 9402-Women's History Month, 2016","Proclamations. Monday, February 29, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600111/pdf/DCPD-201600111.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600111/html/DCPD-201600111.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F02&granuleId=&packageId=DCPD-201600111&fromBrowse=true,DCPD-201600111,2016
"DCPD-201600112  - Proclamation 9403-Read Across America Day, 2016","Proclamations. Tuesday, March 1, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600112/pdf/DCPD-201600112.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600112/html/DCPD-201600112.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600112&fromBrowse=true,DCPD-201600112,2016
